frequency,date,region,usd_aum,tonnes_holdings,gold_price_usd_per_oz
Weekly,2014-10-17,Europe,25151736889.9300003052,633.83,1234.65
Weekly,2014-10-17,Asia,1731681145.1900000572,40.27,1234.65
Weekly,2014-10-17,Other,2108651661.4100000858,53.14,1234.65
Weekly,2014-10-24,North America,41401652008.6900024414,1044.6,1240.8
Weekly,2014-10-24,Europe,25114634634.4700012207,633.67,1240.8
Weekly,2014-10-24,Asia,1730654825.4400000572,40.25,1240.8
Weekly,2014-10-24,Other,2103298523.0199999809,53.07,1240.8
Weekly,2014-10-31,North America,38922058717.3600006104,1039.82,1209.55
Weekly,2014-10-31,Europe,23724215327.8800010681,633.8,1209.55
Weekly,2014-10-31,Asia,1644476823.0199999809,40.41,1209.55
Weekly,2014-10-31,Other,1976551493.75,52.8,1209.55
Weekly,2014-11-07,North America,38005964003.1999969482,1023.92,1155.15
Weekly,2014-11-07,Europe,23193522539.6800003052,624.86,1155.15
Weekly,2014-11-07,Asia,1624909584.5199999809,40.68,1155.15
Weekly,2014-11-07,Other,1963687604.6700000763,52.91,1155.15
Weekly,2014-11-14,North America,38217327682.9599990845,1016.84,1162.75
Weekly,2014-11-14,Europe,23500855279.5600013733,625.29,1162.75
Weekly,2014-11-14,Asia,1630976887.6600000858,40.56,1162.75
Weekly,2014-11-14,Other,1992306226.6400001049,53.01,1162.75
Weekly,2014-11-21,North America,39345393858.5899963379,1016.64,1193
Weekly,2014-11-21,Europe,24238122223.7099990845,626.28,1193
Weekly,2014-11-21,Asia,1674604828.6400001049,40.44,1193
Weekly,2014-11-21,Other,1948570076.7000000477,50.35,1193
Weekly,2014-11-28,North America,38565975956.3799972534,1014.19,1194.3
Weekly,2014-11-28,Europe,23850253026.9000015259,627.2,1194.3
Weekly,2014-11-28,Asia,1634939447.9800000191,40.17,1194.3
Weekly,2014-11-28,Other,1857655928.6800000668,48.85,1194.3
Weekly,2014-12-05,North America,39032858595.3300018311,1016.8,1199.35
Weekly,2014-12-05,Europe,23727774618.4199981689,618.1,1199.35
Weekly,2014-12-05,Asia,1657125581.2699999809,40.2,1199.35
Weekly,2014-12-05,Other,1875634657.6199998856,48.86,1199.35
Weekly,2014-12-12,North America,39938699673.0100021362,1020.73,1216.45
Weekly,2014-12-12,Europe,24185536576.2000007629,618.12,1216.45
Weekly,2014-12-12,Asia,1679097224.5399999619,40.15,1216.45
Weekly,2014-12-12,Other,1881350792.1199998856,48.08,1216.45
Weekly,2014-12-19,North America,39157279812.0100021362,1018.76,1200.4
Weekly,2014-12-19,Europe,23671733020.0299987793,615.87,1200.4
Weekly,2014-12-19,Asia,1648193981.0099999905,40.13,1200.4
Weekly,2014-12-19,Other,1836509487.4800000191,47.78,1200.4
Weekly,2014-12-26,North America,38164939400.5100021362,1008.55,1180.4
Weekly,2014-12-26,Europe,23376376869.1599998474,617.75,1180.4
Weekly,2014-12-26,Asia,1640063752.9300000668,40.07,1180.4
Weekly,2014-12-26,Other,1780390532.5499999523,47.05,1180.4
Weekly,2015-01-02,North America,37780827009.3899993896,1002.66,1192.4
Weekly,2015-01-02,Europe,23558597980.8699989319,625.22,1192.4
Weekly,2015-01-02,Asia,1632783449.0899999142,40.02,1192.4
Weekly,2015-01-02,Other,1764681026.1800000668,46.83,1192.4
Weekly,2015-01-09,North America,39231424259.25,1002.04,1210.8
Weekly,2015-01-09,Europe,24350399690.2700004578,621.95,1210.8
Weekly,2015-01-09,Asia,1670361414.1900000572,39.96,1210.8
Weekly,2015-01-09,Other,1848051852.2999999523,47.2,1210.8
Weekly,2015-01-16,North America,42156612429.5599975586,1026.39,1245.9
Weekly,2015-01-16,Europe,25580440318.9000015259,622.81,1245.9
Weekly,2015-01-16,Asia,1722343099.6500000954,39.86,1245.9
Weekly,2015-01-16,Other,1928803824.7699999809,46.97,1245.9
Weekly,2015-01-23,North America,43325823270.5500030518,1040.81,1289.3
Weekly,2015-01-23,Europe,26315035099.1800003052,632.16,1289.3
Weekly,2015-01-23,Asia,1756225856.1199998856,39.56,1289.3
Weekly,2015-01-23,Other,1929248577.2400000095,46.35,1289.3
Weekly,2015-01-30,North America,42833809150.5,1057.16,1277.35
Weekly,2015-01-30,Europe,25479323838.1500015259,628.84,1277.35
Weekly,2015-01-30,Asia,1683341583.7799999714,38.9,1277.35
Weekly,2015-01-30,Other,1869611392.2999999523,46.14,1277.35
Weekly,2015-02-06,North America,42739834436.2099990845,1071.2,1261.1
Weekly,2015-02-06,Europe,25205689218.1899986267,631.74,1261.1
Weekly,2015-02-06,Asia,1679886280.0499999523,38.86,1261.1
Weekly,2015-02-06,Other,1823512176.0599999428,45.7,1261.1
Weekly,2015-02-13,North America,42231776550.6800003052,1065.76,1230.35
Weekly,2015-02-13,Europe,25129170889.5900001526,634.16,1230.35
Weekly,2015-02-13,Asia,1641757456.1500000954,38.83,1230.35
Weekly,2015-02-13,Other,1757185760.0599999428,44.35,1230.35
Weekly,2015-02-20,North America,41546946559.0800018311,1069.53,1212.5
Weekly,2015-02-20,Europe,24914331624.7299995422,641.36,1212.5
Weekly,2015-02-20,Asia,1614707014.3499999046,38.84,1212.5
Weekly,2015-02-20,Other,1715920534.4100000858,44.17,1212.5
Weekly,2015-02-27,North America,41686754325.3300018311,1068.04,1204.8
Weekly,2015-02-27,Europe,25035938219.0499992371,641.44,1204.8
Weekly,2015-02-27,Asia,1612375716.6900000572,38.96,1204.8
Weekly,2015-02-27,Other,1677233505.2400000095,42.97,1204.8
Weekly,2015-03-06,North America,39759736586.6200027466,1051.81,1200.5
Weekly,2015-03-06,Europe,24206236625.4300003052,640.36,1200.5
Weekly,2015-03-06,Asia,1606594284.5699999332,39.04,1200.5
Weekly,2015-03-06,Other,1554951473.2300000191,41.13,1200.5
Weekly,2015-03-13,North America,38704299935.4800033569,1045,1156.95
Weekly,2015-03-13,Europe,23176942415.7000007629,625.77,1156.95
Weekly,2015-03-13,Asia,1563457858.2100000381,39.33,1156.95
Weekly,2015-03-13,Other,1577491988.5299999714,42.59,1156.95
Weekly,2015-03-20,North America,39529367612.4599990845,1039.22,1159.57
Weekly,2015-03-20,Europe,23681214595.8400001526,622.57,1159.57
Weekly,2015-03-20,Asia,1614199942.3299999237,40.04,1159.57
Weekly,2015-03-20,Other,1628929715.4700000286,42.83,1159.57
Weekly,2015-03-27,North America,39677058032.3600006104,1032.07,1194.45
Weekly,2015-03-27,Europe,24011906978.9700012207,624.59,1194.45
Weekly,2015-03-27,Asia,1654689567.0899999142,40.33,1194.45
Weekly,2015-03-27,Other,1630547330.8800001144,42.41,1194.45
Weekly,2015-04-03,North America,39775899963.6999969482,1032.26,1193.3
Weekly,2015-04-03,Europe,24053622835.2599983215,624.24,1193.3
Weekly,2015-04-03,Asia,1662599122.4700000286,40.78,1193.3
Weekly,2015-04-03,Other,1637440666.6900000572,42.49,1193.3
Weekly,2015-04-10,North America,39970230653.4199981689,1029.7,1203.78
Weekly,2015-04-10,Europe,24159678226.7400016785,622.4,1203.78
Weekly,2015-04-10,Asia,1675783504.9600000381,40.73,1203.78
Weekly,2015-04-10,Other,1648751211.8399999142,42.48,1203.78
Weekly,2015-04-17,North America,40021957408.8300018311,1034.46,1198.85
Weekly,2015-04-17,Europe,24208523797.7799987793,625.73,1198.85
Weekly,2015-04-17,Asia,1673286726.3099999428,40.69,1198.85
Weekly,2015-04-17,Other,1610804640.1500000954,41.63,1198.85
Weekly,2015-04-24,North America,39473472857.0400009155,1037.84,1189.96
Weekly,2015-04-24,Europe,23846147554.7599983215,626.96,1189.96
Weekly,2015-04-24,Asia,1659003037.6400001049,40.75,1189.96
Weekly,2015-04-24,Other,1545427180.1300001144,40.63,1189.96
Weekly,2015-05-01,North America,39213023240.3899993896,1037.17,1194.84
Weekly,2015-05-01,Europe,23811428154.8300018311,629.8,1194.84
Weekly,2015-05-01,Asia,1659805360.5399999619,40.65,1194.84
Weekly,2015-05-01,Other,1531838265.2599999905,40.52,1194.84
Weekly,2015-05-08,North America,39058568791.4800033569,1024.33,1188.04
Weekly,2015-05-08,Europe,24169669129.5200004578,633.86,1188.04
Weekly,2015-05-08,Asia,1650896308.7100000381,40.62,1188.04
Weekly,2015-05-08,Other,1423759439.7899999619,37.34,1188.04
Weekly,2015-05-15,North America,40031043584.1699981689,1020.16,1207.35
Weekly,2015-05-15,Europe,25056224036.2900009155,638.54,1207.35
Weekly,2015-05-15,Asia,1682182044.4900000095,40.45,1207.35
Weekly,2015-05-15,Other,1600547994.5799999237,40.79,1207.35
Weekly,2015-05-22,North America,39167068781.6100006104,1011.74,1211.48
Weekly,2015-05-22,Europe,24595087346.1500015259,635.32,1211.48
Weekly,2015-05-22,Asia,1657403365.4200000763,40.06,1211.48
Weekly,2015-05-22,Other,1556739515.6400001049,40.21,1211.48
Weekly,2015-05-29,North America,38765537798.6800003052,1012.04,1190.35
Weekly,2015-05-29,Europe,24292330189.7000007629,634.19,1190.35
Weekly,2015-05-29,Asia,1624400383.9100000858,39.92,1190.35
Weekly,2015-05-29,Other,1538992323.4400000572,40.18,1190.35
Weekly,2015-06-05,North America,37632749658.4000015259,1005.07,1184.66
Weekly,2015-06-05,Europe,23711122523.0800018311,633.26,1184.66
Weekly,2015-06-05,Asia,1599382145.9700000286,39.95,1184.66
Weekly,2015-06-05,Other,1499197171.1800000668,40.04,1184.66
Weekly,2015-06-12,North America,38028922734.5599975586,1000.03,1180
Weekly,2015-06-12,Europe,24169611569.9799995422,635.58,1180
Weekly,2015-06-12,Asia,1602457298.4000000954,39.72,1180
Weekly,2015-06-12,Other,1528721533.9800000191,40.2,1180
Weekly,2015-06-19,North America,38635066575.9599990845,998.57,1188.48
Weekly,2015-06-19,Europe,24631908601.3899993896,636.64,1188.48
Weekly,2015-06-19,Asia,1631269726.4300000668,39.78,1188.48
Weekly,2015-06-19,Other,1543783094.6600000858,39.9,1188.48
Weekly,2015-06-26,North America,37944307427.6999969482,1008.29,1176.08
Weekly,2015-06-26,Europe,23772671644.5800018311,631.71,1176.08
Weekly,2015-06-26,Asia,1594924447.8099999428,39.81,1176.08
Weekly,2015-06-26,Other,1464186637.7899999619,38.91,1176.08
Weekly,2015-07-03,North America,37769682732.7699966431,1005.84,1169.64
Weekly,2015-07-03,Europe,23670171343.1399993896,630.36,1169.64
Weekly,2015-07-03,Asia,1615310841.2999999523,40.55,1169.64
Weekly,2015-07-03,Other,1447491599.8199999332,38.55,1169.64
Weekly,2015-07-10,North America,37435425336.7900009155,1004.37,1160.86
Weekly,2015-07-10,Europe,23481975718.1500015259,630.01,1160.86
Weekly,2015-07-10,Asia,1611195401.7899999619,40.68,1160.86
Weekly,2015-07-10,Other,1434969420.7599999905,38.5,1160.86
Weekly,2015-07-17,North America,36118063292.5599975586,991.7,1147.2
Weekly,2015-07-17,Europe,22740003450.8100013733,624.38,1147.2
Weekly,2015-07-17,Asia,1592681568,40.79,1147.2
Weekly,2015-07-17,Other,1405077340.8199999332,38.58,1147.2
Weekly,2015-07-24,North America,33773171077.4900016785,971.93,1095.4
Weekly,2015-07-24,Europe,21461393973.6599998474,617.62,1095.4
Weekly,2015-07-24,Asia,1520770846.75,41.07,1095.4
Weekly,2015-07-24,Other,1322387554.1700000763,38.05,1095.4
Weekly,2015-07-31,North America,34003287863.7599983215,962.87,1094.47
Weekly,2015-07-31,Europe,21356061228.0900001526,604.74,1094.47
Weekly,2015-07-31,Asia,1511898551.0999999046,40.84,1094.47
Weekly,2015-07-31,Other,1336659294.5399999619,37.86,1094.47
Weekly,2015-08-07,North America,33635453019.7400016785,956.73,1090.18
Weekly,2015-08-07,Europe,20998268867.6100006104,597.27,1090.18
Weekly,2015-08-07,Asia,1521053839.2300000191,40.8,1090.18
Weekly,2015-08-07,Other,1284506419.6700000763,36.54,1090.18
Weekly,2015-08-14,North America,34511998172.3300018311,959.93,1111.85
Weekly,2015-08-14,Europe,21380990255.7299995422,594.7,1111.85
Weekly,2015-08-14,Asia,1552002469.0999999046,40.75,1111.85
Weekly,2015-08-14,Other,1287085964.5599999428,35.8,1111.85
Weekly,2015-08-21,North America,35945333513.1399993896,966.73,1132.12
Weekly,2015-08-21,Europe,22367975567.9700012207,601.58,1132.12
Weekly,2015-08-21,Asia,1633004376.8900001049,41.63,1132.12
Weekly,2015-08-21,Other,1324851373.0199999809,35.63,1132.12
Weekly,2015-08-28,North America,35460833121.0899963379,971.77,1135.75
Weekly,2015-08-28,Europe,22003278255.2999992371,602.98,1135.75
Weekly,2015-08-28,Asia,1676011700.0599999428,43.75,1135.75
Weekly,2015-08-28,Other,1308635132.5099999905,35.86,1135.75
Weekly,2015-09-04,North America,34863439137.9000015259,969.71,1132.26
Weekly,2015-09-04,Europe,21420988462.4799995422,595.81,1132.26
Weekly,2015-09-04,Asia,1654140535.9300000668,43.43,1132.26
Weekly,2015-09-04,Other,1382185611.2100000381,38.44,1132.26
Weekly,2015-09-11,North America,34152827879.5200004578,965.48,1112.05
Weekly,2015-09-11,Europe,21095919115.7000007629,596.37,1112.05
Weekly,2015-09-11,Asia,1635279603.7799999714,43.45,1112.05
Weekly,2015-09-11,Other,1378094303.2999999523,38.96,1112.05
Weekly,2015-09-18,North America,35372691459.7900009155,963.83,1117.47
Weekly,2015-09-18,Europe,21937471197.4199981689,597.75,1117.47
Weekly,2015-09-18,Asia,1667114365.4200000763,43.35,1117.47
Weekly,2015-09-18,Other,1422871604.75,38.77,1117.47
Weekly,2015-09-25,North America,35776965392.5,970.47,1137.73
Weekly,2015-09-25,Europe,22008219020.5499992371,596.98,1137.73
Weekly,2015-09-25,Asia,1664974641.8199999332,43.21,1137.73
Weekly,2015-09-25,Other,1502634604.2400000095,40.76,1137.73
Weekly,2015-10-02,North America,35777911010.2300033569,975.51,1127.38
Weekly,2015-10-02,Europe,21891181286.0699996948,596.88,1127.38
Weekly,2015-10-02,Asia,1629217790.9100000858,43.07,1127.38
Weekly,2015-10-02,Other,1516573247.2899999619,41.36,1127.38
Weekly,2015-10-09,North America,36064724401.2600021362,974.11,1144.68
Weekly,2015-10-09,Europe,22163924595.9700012207,598.65,1144.68
Weekly,2015-10-09,Asia,1690164878.0499999523,43.25,1144.68
Weekly,2015-10-09,Other,1523057144.7599999905,41.14,1144.68
Weekly,2015-10-16,North America,37263251294.6600036621,981.51,1173.82
Weekly,2015-10-16,Europe,22796481260.6699981689,600.46,1173.82
Weekly,2015-10-16,Asia,1717357203.4900000095,43.07,1173.82
Weekly,2015-10-16,Other,1570582938.0999999046,41.37,1173.82
Weekly,2015-10-23,North America,36755099274.9700012207,984.47,1169.7
Weekly,2015-10-23,Europe,22346657670.2799987793,598.54,1169.7
Weekly,2015-10-23,Asia,1701169871.1500000954,42.96,1169.7
Weekly,2015-10-23,Other,1540403986.5299999714,41.26,1169.7
Weekly,2015-10-30,North America,35975651162.3099975586,979.53,1160.53
Weekly,2015-10-30,Europe,22017840145.5699996948,599.49,1160.53
Weekly,2015-10-30,Asia,1661516714.6500000954,42.71,1160.53
Weekly,2015-10-30,Other,1524920434.6400001049,41.52,1160.53
Weekly,2015-11-06,North America,33426643362.8300018311,954.8,1113.4
Weekly,2015-11-06,Europe,21034096575.1800003052,600.82,1113.4
Weekly,2015-11-06,Asia,1634014023.2599999905,43.6,1113.4
Weekly,2015-11-06,Other,1444129664.8299999237,41.24,1113.4
Weekly,2015-11-13,North America,32948791475.4099998474,947.59,1086.3
Weekly,2015-11-13,Europe,20886204128.9599990845,600.68,1086.3
Weekly,2015-11-13,Asia,1631651849.8299999237,44,1086.3
Weekly,2015-11-13,Other,1439531540.0699999332,41.4,1086.3
Weekly,2015-11-20,North America,32891986359.4599990845,945.74,1079.21
Weekly,2015-11-20,Europe,20738592596.75,596.3,1079.21
Weekly,2015-11-20,Asia,1627188685.1800000668,44.13,1079.21
Weekly,2015-11-20,Other,1436562624.5699999332,41.3,1079.21
Weekly,2015-11-27,North America,31930754645.5600013733,939.24,1068.66
Weekly,2015-11-27,Europe,20108082101,591.48,1068.66
Weekly,2015-11-27,Asia,1605633122.5499999523,44.38,1068.66
Weekly,2015-11-27,Other,1401809587.4500000477,41.23,1068.66
Weekly,2015-12-04,North America,31949650221.5,920.77,1063.48
Weekly,2015-12-04,Europe,20458151640.2299995422,589.59,1063.48
Weekly,2015-12-04,Asia,1599587236.5299999714,44.37,1063.48
Weekly,2015-12-04,Other,1407309564.2899999619,40.56,1063.48
Weekly,2015-12-11,North America,31562660903.3300018311,915.35,1074.48
Weekly,2015-12-11,Europe,20348535327.4300003052,590.13,1074.48
Weekly,2015-12-11,Asia,1608187595.3599998951,44.48,1074.48
Weekly,2015-12-11,Other,1402808249.6099998951,40.68,1074.48
Weekly,2015-12-18,North America,31739669697.8600006104,929.14,1063.38
Weekly,2015-12-18,Europe,20040748339.5099983215,586.67,1063.38
Weekly,2015-12-18,Asia,1618198587.5899999142,44.99,1063.38
Weekly,2015-12-18,Other,1366931174.9100000858,40.02,1063.38
Weekly,2015-12-25,North America,31803920874.7400016785,922.87,1073.14
Weekly,2015-12-25,Europe,20088879913.4099998474,582.92,1073.14
Weekly,2015-12-25,Asia,1640569324.9600000381,45.03,1073.14
Weekly,2015-12-25,Other,1383685764.0099999905,40.15,1073.14
Weekly,2016-01-01,North America,31379712545.7700004578,918.82,1065.3
Weekly,2016-01-01,Europe,19863523975.3699989319,581.62,1065.3
Weekly,2016-01-01,Asia,1689549324.2000000477,46.84,1065.3
Weekly,2016-01-01,Other,1387185345.4600000381,40.62,1065.3
Weekly,2016-01-08,North America,33049035847.2299995422,932.92,1091.77
Weekly,2016-01-08,Europe,20661587121.9399986267,583.24,1091.77
Weekly,2016-01-08,Asia,1742220167.4100000858,47.01,1091.77
Weekly,2016-01-08,Other,1418531919.8800001144,40.04,1091.77
Weekly,2016-01-15,North America,33129054521.9000015259,942.11,1091.29
Weekly,2016-01-15,Europe,20667170710.8499984741,587.72,1091.29
Weekly,2016-01-15,Asia,1705031615.5899999142,46.89,1091.29
Weekly,2016-01-15,Other,1405469229.6900000572,39.97,1091.29
Weekly,2016-01-22,North America,33441392151.6699981689,948.82,1093.99
Weekly,2016-01-22,Europe,20806410139.1899986267,590.33,1093.99
Weekly,2016-01-22,Asia,1774681350.8099999428,48.02,1093.99
Weekly,2016-01-22,Other,1418958716.3800001144,40.26,1093.99
Weekly,2016-01-29,North America,34277249976.7799987793,958.93,1112.45
Weekly,2016-01-29,Europe,21321139789.0600013733,596.48,1112.45
Weekly,2016-01-29,Asia,1794629977.6400001049,47.92,1112.45
Weekly,2016-01-29,Other,1446488525.9000000954,40.47,1112.45
Weekly,2016-02-05,North America,36786827440.3399963379,994.65,1138.74
Weekly,2016-02-05,Europe,22402739703.6800003052,605.73,1138.74
Weekly,2016-02-05,Asia,1901518921.2699999809,49.09,1138.74
Weekly,2016-02-05,Other,1481958708.6800000668,40.07,1138.74
Weekly,2016-02-12,North America,40360992930.2900009155,1012.6,1211
Weekly,2016-02-12,Europe,25576255466.0900001526,641.67,1211
Weekly,2016-02-12,Asia,2004315656.3399999142,49.11,1211
Weekly,2016-02-12,Other,1612194670.0999999046,40.45,1211
Weekly,2016-02-19,North America,41150566182.6600036621,1039.62,1213.79
Weekly,2016-02-19,Europe,25762325157.7999992371,650.85,1213.79
Weekly,2016-02-19,Asia,2043330503.75,50.15,1213.79
Weekly,2016-02-19,Other,1598567418.5699999332,40.39,1213.79
Weekly,2016-02-26,North America,42335859522.1299972534,1073.62,1229.12
Weekly,2016-02-26,Europe,26218774255.7999992371,664.9,1229.12
Weekly,2016-02-26,Asia,2151189998.7800002098,52.67,1229.12
Weekly,2016-02-26,Other,1553317849.6600000858,39.39,1229.12
Weekly,2016-03-04,North America,45408211615.6999969482,1105.56,1247.67
Weekly,2016-03-04,Europe,27720609126.8499984741,674.92,1247.67
Weekly,2016-03-04,Asia,2376161586.2800002098,56.55,1247.67
Weekly,2016-03-04,Other,1685693873.5399999619,41.04,1247.67
Weekly,2016-03-11,North America,45239357907.2600021362,1112.55,1262.51
Weekly,2016-03-11,Europe,27867184117.1899986267,685.33,1262.51
Weekly,2016-03-11,Asia,2449961647.75,58.4,1262.51
Weekly,2016-03-11,Other,1760519218.2400000095,43.3,1262.51
Weekly,2016-03-18,North America,45682750475.1100006104,1134.81,1244.37
Weekly,2016-03-18,Europe,27718349842.8499984741,688.55,1244.37
Weekly,2016-03-18,Asia,2442443562.7100000381,58.71,1244.37
Weekly,2016-03-18,Other,1740102490.0599999428,43.22,1244.37
Weekly,2016-03-25,North America,44727162198.9700012207,1139.37,1231.4
Weekly,2016-03-25,Europe,27139356120.5600013733,691.34,1231.4
Weekly,2016-03-25,Asia,2345877570.1199998856,58.01,1231.4
Weekly,2016-03-25,Other,1731371832.0299999714,44.11,1231.4
Weekly,2016-04-01,North America,43989389149.4700012207,1127.41,1226.77
Weekly,2016-04-01,Europe,27383789829.4900016785,701.82,1226.77
Weekly,2016-04-01,Asia,2441856463.4000000954,59.75,1226.77
Weekly,2016-04-01,Other,1744827286.1199998856,44.71,1226.77
Weekly,2016-04-08,North America,44948184172.9899978638,1127.91,1230.8
Weekly,2016-04-08,Europe,27865587944.0400009155,699.25,1230.8
Weekly,2016-04-08,Asia,2451276842,59.62,1230.8
Weekly,2016-04-08,Other,1842179131.8499999046,46.23,1230.8
Weekly,2016-04-15,North America,44339604857.6999969482,1123.88,1243.21
Weekly,2016-04-15,Europe,27994167063.8899993896,709.57,1243.21
Weekly,2016-04-15,Asia,2438123336.3499999046,59.27,1243.21
Weekly,2016-04-15,Other,1816509800.4000000954,46.04,1243.21
Weekly,2016-04-22,North America,44586582036.4700012207,1115.46,1246.84
Weekly,2016-04-22,Europe,28421365017.5999984741,711.04,1246.84
Weekly,2016-04-22,Asia,2460925410.1500000954,59.36,1246.84
